Sample name	Virus	BH p-value	Raw p-value	Orig p-value	Assigned counts	Assigned peptides	Total sample hits	Total filtered sample hits
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Betapapillomavirus;s__Betapapillomavirus_6	0.02049292215374798	0.0034478613102277406	0.015605030122411868	59.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43870;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68348;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;-__unclassified_Gammapapillomavirus;s__Human_papillomavirus_KC5	0.01551830605008745	0.0025005801218150395	0.010924055893801897	55.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;-__unclassified_Gammapapillomavirus;s__Human_papillomavirus_type_201	0.008074378409437498	0.0010221628504060276	0.00495246163292289	56.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_1	0.006426093273628386	0.000682973181714397	0.0037219794285325942	62.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43371;43415;43418;43427;43510;43528;43541;43766;43870;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68333;68348;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_10	0.00882129048992431	0.0011705977901321362	0.006027981533377638	61.007	5175;6729;8740;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_11	0.006426093273628386	0.0007004746222438526	0.003604197247671534	57.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_12	0.01487770678198026	0.0023268451365182395	0.011041217404437519	60.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68348;68922;71654	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_13	0.005116873110303305	0.0004365105023007559	0.0023029966519503508	60.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43371;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_14	0.011438605894943997	0.0016534477715440374	0.007732256296016146	56.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_15	0.020845354004826573	0.003750637192102854	0.01607713266902457	56.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_16	0.006426093273628386	0.0006352842875596316	0.0031723237228599675	56.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_17	0.010223184933843775	0.0014398057016875734	0.006850630668081333	56.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_18	0.002576325329353731	0.00017704605343900047	0.0010262263442089394	60.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43870;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68348;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_19	0.020845354004826573	0.0037280710316722667	0.011288966950058234	56.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_2	0.010223184933843775	0.0014535334029161765	0.0071249805934373665	58.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_20	0.008074378409437498	0.0010332142988379736	0.004999663921734968	56.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_21	0.005803529068129467	0.0005500975420027931	0.002837285857102013	57.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_22	0.010223184933843775	0.001426518720411123	0.006689273759973776	55.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_24	0.005803529068129467	0.0005376989886917221	0.0027803229360722293	57.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_3	0.005803529068129467	0.0005285651370845978	0.0027382567127656795	57.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_4	0.0072319646267597175	0.0008911425606433775	0.004458633691461804	57.007	5175;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_5	0.006426093273628386	0.0006588817798947083	0.0033307193800641514	57.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_6	0.007137751373871382	0.0008287910363026013	0.0042497429137190144	58.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_7	0.020845354004826573	0.003633064217667238	0.016547348531143622	60.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;52606;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_8	0.013983619001756393	0.0020544653509689485	0.009628687807237864	58.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50887;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Gammapapillomavirus;s__Gammapapillomavirus_9	0.006569517491388279	0.0007316761187091211	0.0038071688103524987	58.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50899;64400;66923;67098;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_1	0.010223184933843775	0.0014112539914238461	0.007050965305893577	59.007	5175;6729;67377;67376;13053;39859;39086;35210;15405;17994;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43870;43891;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50880;50899;66923;67107;67108;67161;67228;67754;67778;68172;68199;68348;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Mupapillomavirus;s__Mupapillomavirus_2	0.006426093273628386	0.000689359033648067	0.0035233145652897096	58.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45409;45518;45647;45676;50359;50821;50822;50846;50880;50899;64400;66923;67107;67108;67160;67161;67228;67754;67778;68172;68199;68333;68922	985.0	905.0
APP1420	d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;g__Nupapillomavirus;s__Nupapillomavirus_1	0.0072319646267597175	0.0008799949813596174	0.004130842028031933	53.007	5175;67377;67376;13053;39859;39086;35210;15405;18014;18015;19860;20598;24832;24833;35219;38972;39004;39005;39867;39868;40608;40629;43347;43415;43418;43427;43510;43528;43541;43766;43984;43985;44239;44883;45276;45518;45647;45676;50359;50821;50822;50899;66923;67107;67108;67160;67161;67228;67754;67778;68172;68199;68922	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Orthomyxoviridae;g__Influenzavirus_A;s__Influenza_A_virus	0.00019996921470176695	8.055631871872129e-06	9.596669982824602e-06	94.003	1139;95867;96024;81405;81469;81468;80898;80899;81282;81056;81057;81009;81008;81546;81545;80942;80941;80960;80961;81258;81257;80980;80979;78483;78482;80992;80991;81508;38913;82797;82728;82717;82744;82801;82783;82776;82795;82757;82706;82700;82711;59302;91405;94509;91426;91435;53689;81513;95781;81126;81127;84690;84600;84591;84592;84607;84693;84648;84664;84611;84626;84636;84656;84588;84669;84618;83393;83196;35018;35019;81624;81170;81339;81451;41753;83642;81218;44754;49939;94812;81178;81385;81344;55541;56106;59309;93955;60860;61011;61012;67426;84073;81132;81133	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Avulavirus;s__Avian_avulavirus_6	2.5604950641761244e-05	7.887781003386165e-07	8.659174686985423e-07	49.003	81405;81469;81468;80898;80899;81282;81056;81057;81009;81008;81546;81545;80942;80941;80960;80961;81258;81257;80980;80979;78483;78482;80992;80991;81508;59302;81513;18361;18377;19427;81126;81127;35018;35019;81170;37324;81339;81451;39683;42574;81218;49939;94812;81178;81385;81344;59309;81132;81133	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Henipavirus;s__Hendra_henipavirus	0.005122716781840381	0.0004491481538580429	0.0011464948447957187	23.008	19408;18361;18362;18370;18372;18373;18377;18378;18386;18387;18388;18389;18400;19409;19427;19441;39683;42574;43021;56757;56758;56768;76162	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Paramyxoviridae;g__Henipavirus;s__Nipah_henipavirus	0.014444611600424932	0.0022248809337147408	0.005222355839781182	21.008	19408;18361;18362;18372;18373;18377;18378;18387;18388;18389;18400;19409;19427;19441;39683;42574;43021;56757;56758;56768;76162	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Culex_flavivirus	0.0001301060806399235	4.316315471466657e-06	1.423999884052095e-05	31.002	89462;89463;89496;89497;89502;27594;27617;27618;86482;40404;40440;86024;86025;86036;41533;89198;42176;50644;50645;50679;89941;89789;89817;86982;86632;86944;89717;74692;86540;89886;89894	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Ochlerotatus_caspius_flavivirus	1.5161014140939195e-05	4.311188855243373e-07	4.6503598998942363e-07	35.002	31324;31292;36062;15407;89462;89463;89496;89497;89502;27594;27617;27618;86482;40404;40440;86024;86025;86036;41533;89198;42176;50644;50645;50679;89941;89789;89817;86982;86632;86944;89717;74692;86540;89886;89894	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Flavivirus;-__unclassified_Flavivirus;s__Quang_Binh_virus	0.00017671257897421	6.281252807140166e-06	2.0429506796392196e-05	31.002	89462;89463;89496;89497;89502;27594;27617;27618;86482;40404;40440;86024;86025;86036;41533;89198;42176;50644;50645;50679;89941;89789;89817;86982;86632;86944;89717;74692;86540;89886;89894	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Bat_hepacivirus	0.003993851534229248	0.00030285130117378185	0.0011132584231867619	38.006	17797;17904;17948;17949;20066;20276;88076;88132;39278;39279;39335;88216;39492;39500;88861;88863;88492;59639;59665;59820;59883;88535;67887;67915;67916;67993;67994;68144;87946;88667;88669;88315;88316;88349;88366;77074;87640;87642	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Norway_rat_hepacivirus_2	0.0010477565521907453	6.455372122502223e-05	0.0001925414631089857	26.006	17797;17904;17949;20066;20276;88132;39279;39335;88216;39492;39500;88861;88492;59665;59883;88535;67887;67993;67994;68144;84358;87946;88667;88316;88366;87640	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Hepacivirus;-__unclassified_Hepacivirus;s__Rodent_hepacivirus	0.0008936343272239115	5.082280533974852e-05	0.00019245397847684527	35.006	17797;17904;17948;17949;20066;20276;88076;88132;39278;39279;39335;88216;39492;39500;88861;88863;88492;59665;59820;59883;88535;67887;67915;67993;67994;68144;87946;88667;88669;88315;88316;88366;77074;87640;87642	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Flaviviridae;g__Pegivirus;-__unclassified_Pegivirus;s__Human_pegivirus_2	0.0012545404624154438	8.026680683700706e-05	0.00021567408662824777	22.006	17797;17904;20066;20276;88132;39335;88216;39492;39500;88861;88492;59665;59883;88535;67887;67993;67994;68144;87946;88667;88366;87640	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__EEEV_complex;s__Eastern_equine_encephalitis_virus	5.91199997315822e-06	1.0229483380419119e-07	1.0229483380419119e-07	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;40404;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Chikungunya_virus	5.920450421451018e-06	1.5432453705204074e-07	1.64964242245801e-07	51.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;50165;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;76506;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Getah_virus	4.383162875091967e-06	4.544926667612822e-08	4.544926667612822e-08	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;76506;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Mayaro_virus	5.91199997315822e-06	1.2922604633708203e-07	1.2922604633708203e-07	49.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__O_nyong_nyong_virus	4.383162875091967e-06	5.193320942052094e-08	5.193320942052094e-08	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;76506;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Ross_River_virus	4.383162875091967e-06	4.3076432943708206e-08	4.3076432943708206e-08	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;76506;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__SFV_complex;s__Semliki_Forest_virus	4.383162875091967e-06	4.424782184424749e-08	4.424782184424749e-08	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;76506;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__VEEV_complex;s__Venezuelan_equine_encephalitis_virus	5.91199997315822e-06	1.4009478609379667e-07	1.4009478609379667e-07	52.001	18719;90879;90284;90295;90863;21730;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;40404;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__WEEV_complex;s__Sindbis_virus	5.91199997315822e-06	8.881932393422279e-08	8.881932393422279e-08	50.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;40404;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
APP1420	d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Togaviridae;g__Alphavirus;-__WEEV_complex;s__Western_equine_encephalitis_virus	5.91199997315822e-06	1.136061027442921e-07	1.136061027442921e-07	49.001	90879;90284;90295;90863;25457;32570;32571;32572;32590;32591;90384;90425;90444;90451;32659;32713;32714;90106;90114;40134;42843;42845;49105;49132;49133;55598;55599;55658;55665;56583;90716;58249;58254;58287;89997;89998;89999;70974;70975;71036;71096;71097;71113;90071;90073;90074;90665;78633;78635	985.0	905.0
