Run_ID,ID,Species,Sex,Age_cat,Age_tooth,Mass,Forearm,MF_resid,Zoonotic,Virus,virus_family,virus_genus,virus_species,Raw p-value,Orig p-value,Assigned counts,Assigned peptides,Total sample hits,Total filtered sample hits,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Cupixi_mammarenavirus,Arenaviridae,Mammarenavirus,Cupixi_mammarenavirus,0.000931594,0.000931594,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Flexal_mammarenavirus,Arenaviridae,Mammarenavirus,Flexal_mammarenavirus,0.000653299,0.000653299,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Gairo_mammarenavirus,Arenaviridae,Mammarenavirus,Gairo_mammarenavirus,0.000490326,0.000490326,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Guanarito_mammarenavirus,Arenaviridae,Mammarenavirus,Guanarito_mammarenavirus,0.001392009,0.001392009,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Ippy_mammarenavirus,Arenaviridae,Mammarenavirus,Ippy_mammarenavirus,0.000412201,0.000412201,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Junin_mammarenavirus,Arenaviridae,Mammarenavirus,Junin_mammarenavirus,0.001124709,0.001124709,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Latino_mammarenavirus,Arenaviridae,Mammarenavirus,Latino_mammarenavirus,0.000766023,0.000766023,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lujo_mammarenavirus,Arenaviridae,Mammarenavirus,Lujo_mammarenavirus,0.000278895,0.000278895,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Luna_mammarenavirus,Arenaviridae,Mammarenavirus,Luna_mammarenavirus,0.000799337,0.000799337,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lunk_mammarenavirus,Arenaviridae,Mammarenavirus,Lunk_mammarenavirus,0.000389586,0.000389586,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Lymphocytic_choriomeningitis_mammarenavirus,Arenaviridae,Mammarenavirus,Lymphocytic_choriomeningitis_mammarenavirus,0.001147165,0.001147165,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Machupo_mammarenavirus,Arenaviridae,Mammarenavirus,Machupo_mammarenavirus,0.001383229,0.001383229,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Mobala_mammarenavirus,Arenaviridae,Mammarenavirus,Mobala_mammarenavirus,0.000482762,0.000482762,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Mopeia_mammarenavirus,Arenaviridae,Mammarenavirus,Mopeia_mammarenavirus,0.000615796,0.000615796,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Oliveros_mammarenavirus,Arenaviridae,Mammarenavirus,Oliveros_mammarenavirus,0.000782537,0.000782537,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Parana_mammarenavirus,Arenaviridae,Mammarenavirus,Parana_mammarenavirus,0.00062965,0.00062965,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Pichinde_mammarenavirus,Arenaviridae,Mammarenavirus,Pichinde_mammarenavirus,0.000602189,0.000602189,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Pirital_mammarenavirus,Arenaviridae,Mammarenavirus,Pirital_mammarenavirus,0.000658114,0.000658114,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Sabia_mammarenavirus,Arenaviridae,Mammarenavirus,Sabia_mammarenavirus,0.000997241,0.000997241,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tacaribe_mammarenavirus,Arenaviridae,Mammarenavirus,Tacaribe_mammarenavirus,0.001031425,0.001031425,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Tamiami_mammarenavirus,Arenaviridae,Mammarenavirus,Tamiami_mammarenavirus,0.000584426,0.000584426,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;f__Arenaviridae;g__Mammarenavirus;s__Whitewater_Arroyo_mammarenavirus,Arenaviridae,Mammarenavirus,Whitewater_Arroyo_mammarenavirus,0.000944438,0.000944438,8.001,69903;18215;22587;25626;27658;27659;32763;80470,218,205,
APP1426,Pa49,Pteropus alecto,M,Sub Adult,NA,670,165,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_A,Picornaviridae,Enterovirus,Rhinovirus_A,0.002588781,0.002588781,20.002,78679;78678;68489;57867;18991;21641;42644;50163;50694;51307;58989;59236;68690;70629;87080;89829;89948;93347;95052;95501,218,205,
APP1439,Pa30,Pteropus alecto,M,Mature Adult,NA,640,170,,YES,d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus,Hepadnaviridae,Orthohepadnavirus,Hepatitis_B_virus,1.04E-21,1.04E-21,35,80672;80673;53321;53320;78818;78819;78863;78862;80698;80699;70999;70998;71484;71483;80693;69990;69991;15323;71507;71506;16633;16634;80684;71980;71981;54527;54526;20651;20652;71497;71498;78811;78810;78798;78797,85,77,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssDNA_viruses;f__Circoviridae;g__Circovirus;s__Porcine_circovirus_2,Circoviridae,Circovirus,Porcine_circovirus_2,1.43E-63,4.93E-63,54,95406;58939;16580;16579;87039;23603;23604;21776;49798;78720;78721;85763;68531;68530;37974;24252;57908;57909;89303;58520;79186;85699;95018;31998;37279;58778;95216;88916;25072;21622;58861;21699;77505;85892;42680;88990;95127;85640;18237;19653;20356;20357;23238;23307;23324;24079;27742;31702;38475;65248;65249;65529;76944;78372,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Pneumoviridae;g__Orthopneumovirus;s__Human_orthopneumovirus,Pneumoviridae,Orthopneumovirus,Human_orthopneumovirus,7.36E-21,5.49E-20,48.001,7008;16985;60884;16416;56500;56958;51903;63837;51891;56496;56497;13123;13122;17600;80453;80452;55727;56488;56959;80431;56411;56473;56474;16674;16673;70426;19832;19833;80423;80422;56480;56481;22260;13114;55509;55510;70447;70446;56504;16322;56495;56479;56503;56976;55726;22243;83013;85826,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Pneumoviridae;g__Pneumovirus;-__unclassified_Pneumovirus;s__Respiratory_syncytial_virus,Pneumoviridae,Pneumovirus,Respiratory_syncytial_virus,1.03E-20,7.62E-20,46.001,7008;16985;60884;16416;56500;56958;51903;63837;51891;56496;56497;13123;13122;17600;80453;80452;55727;56488;56959;80431;56411;56473;56474;16674;16673;70426;19832;19833;80423;80422;56480;56481;22260;13114;55509;55510;70447;70446;56504;16322;56495;56479;56503;56976;55726;22243,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Astroviridae;-__unclassified_Astroviridae;s__Human_astrovirus,Astroviridae,unclassified_Astroviridae,Human_astrovirus,1.24E-11,3.38E-11,23.002,59494;72493;56685;76018;71767;52624;56686;52680;78511;68589;71771;71764;71763;78510;68588;17534;17535;17734;59495;71752;71753;72489;72490,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Astroviridae;g__Mamastrovirus;s__Mamastrovirus_1,Astroviridae,Mamastrovirus,Mamastrovirus_1,1.28E-10,3.38E-10,23.002,59494;72493;56685;76018;71767;52624;56686;52680;78511;68589;71771;71764;71763;78510;68588;17534;17535;17734;59495;71752;71753;72489;72490,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Enterovirus_A,Picornaviridae,Enterovirus,Enterovirus_A,9.52E-234,2.48E-230,316,51903;51891;56497;13123;13122;80453;56959;56474;56481;55510;58914;87017;85684;85685;95330;95329;85871;85870;37255;37254;78697;78696;79163;79162;79240;79241;94986;94985;58992;58993;49773;85740;24228;24229;37491;89239;89240;95294;95293;21599;21598;21753;21752;37951;37950;63909;63910;58835;95378;95377;89352;89351;19771;19770;95356;95357;95498;95497;85615;42655;42656;85806;41245;41246;89280;89279;58915;49774;49775;58836;58837;58754;58755;85616;85617;58973;58895;58894;87000;87001;23560;23561;57866;89258;79220;58476;63889;93761;85673;31956;31955;37235;88873;25029;25028;21578;85851;49755;79143;88893;58930;89365;87030;49789;78711;89247;85817;24243;89294;79177;19785;58769;21613;85885;42670;42671;85631;89041;95406;95507;58939;16580;16579;87039;23603;23604;21776;49798;78720;78721;85763;68531;68530;37974;24252;57908;57909;89303;58520;79186;85699;95018;31998;37279;58778;95216;88916;25072;21622;58861;21699;77505;85892;42680;88990;95127;85640;95427;58961;89390;16601;87056;21798;49820;78743;85785;95472;41292;41291;37996;95177;89325;79286;79287;79208;63955;85714;19816;37301;95238;95075;95009;88937;21644;58882;85909;85662;95443;37901;37900;37899;23579;23581;93698;93699;68506;57886;57884;93426;93427;31976;31974;31975;93749;93748;25048;25047;25049;25073;23605;68532;57910;32000;25074;16586;23610;68537;57915;57916;32005;21706;16597;23621;23620;68547;68548;57926;57925;58538;32016;32015;25089;21717;21716;23624;23625;57930;32020;21732;58816;85597;16555;21676;68478;93747;16554;16564;16565;16570;19801;19813;21641;21690;21783;21794;25078;25079;31990;37285;37286;37297;37534;37949;37993;41276;49805;49816;57900;58496;58511;58526;58785;58867;58945;58957;63924;63940;63941;63952;77496;77511;78727;79193;79271;79272;85646;85647;85658;85705;85770;85781;85826;85905;87036;87043;88922;88923;88995;89278;89300;89350;89371;89386;95010;95036;95108;95143;95175;95234;95257;95292;95355;95403;95424;95496;95527,718,629,
APP1440,Pa31,Pteropus alecto,F,Mature Adult,NA,665,160,,NO,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;o__Picornavirales;f__Picornaviridae;g__Enterovirus;s__Rhinovirus_A,Picornaviridae,Enterovirus,Rhinovirus_A,1.13E-247,1.13E-247,326,51903;56496;13122;17600;80452;55727;56488;56959;55509;56504;58914;87017;85684;85685;95330;95329;85871;85870;37255;37254;78697;78696;79163;79162;79240;79241;94986;94985;58992;58993;49773;85740;85739;24228;24229;37491;89239;89240;95294;95293;21599;21598;21753;21752;37951;37950;63909;63910;58835;95378;95377;89352;89351;19771;19770;95356;95357;95498;95497;85615;42655;42656;85806;41245;41246;89280;89279;58915;49774;49775;58836;58837;58754;58755;85616;85617;58973;58895;58894;87000;87001;23560;23561;57866;89258;79220;58476;63889;93761;85673;31956;31955;37235;88873;25029;25028;21578;85851;49755;79143;88893;58930;89365;87030;49789;78711;89247;85817;24243;89294;79177;19785;58769;21613;85885;42670;42671;85631;89041;95406;95507;58939;16580;16579;87039;23603;23604;21776;49798;78720;78721;85763;68531;68530;37974;24252;57908;57909;89303;58520;79186;85699;95018;31998;37279;58778;95216;88916;25072;21622;58861;21699;77505;85892;42680;88990;95127;85640;95427;58961;89390;16601;87056;21798;49820;78743;85785;95472;41292;41291;37996;95177;89325;79286;79287;79208;63955;85714;19816;37301;95238;95075;95009;88937;21644;58882;85909;85662;95443;37901;37900;37899;23580;23579;23581;93698;93699;68507;68506;57886;57885;57884;93426;93427;31976;31974;31975;93749;93748;25048;25047;25049;25073;23605;68532;57910;32000;25074;16586;23610;68537;57915;57916;32005;21706;16597;23621;23620;68547;68548;57926;57925;58538;32016;32015;25089;21717;21716;23624;23625;57930;32020;21732;58816;85597;16542;25035;68494;68464;37887;57872;16555;21675;21676;68477;68478;93747;16554;16564;16565;16570;19801;19813;21641;21690;21783;21794;25078;25079;31990;37285;37286;37297;37534;37949;37993;41276;49805;49816;57900;58496;58511;58526;58785;58867;58945;58957;63924;63940;63941;63952;77496;77511;78727;79193;79271;79272;85646;85647;85658;85705;85770;85781;85826;85905;87036;87043;88922;88923;88995;89300;89371;89386;95010;95036;95108;95143;95175;95234;95257;95292;95355;95403;95424;95496;95527,718,629,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Polyomaviridae;g__Betapolyomavirus;s__Human_polyomavirus_1,Polyomaviridae,Betapolyomavirus,Human_polyomavirus_1,0.000958528,0.001190113,6,435;76424;20383;20368;67327;67759,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;-__unclassified_Lyssavirus;s__Lleida_bat_lyssavirus,Rhabdoviridae,Lyssavirus,Lleida_bat_lyssavirus,1.58E-08,1.67E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;-__unclassified_Lyssavirus;s__Lyssavirus_Ozernoe,Rhabdoviridae,Lyssavirus,Lyssavirus_Ozernoe,2.61E-08,2.76E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Aravan_lyssavirus,Rhabdoviridae,Lyssavirus,Aravan_lyssavirus,2.61E-08,2.76E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Australian_bat_lyssavirus,Rhabdoviridae,Lyssavirus,Australian_bat_lyssavirus,3.02E-08,3.18E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Bokeloh_bat_lyssavirus,Rhabdoviridae,Lyssavirus,Bokeloh_bat_lyssavirus,2.58E-08,2.72E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Duvenhage_lyssavirus,Rhabdoviridae,Lyssavirus,Duvenhage_lyssavirus,2.55E-08,2.69E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__European_bat_1_lyssavirus,Rhabdoviridae,Lyssavirus,European_bat_1_lyssavirus,2.95E-08,3.11E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__European_bat_2_lyssavirus,Rhabdoviridae,Lyssavirus,European_bat_2_lyssavirus,2.98E-08,3.14E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Ikoma_lyssavirus,Rhabdoviridae,Lyssavirus,Ikoma_lyssavirus,1.68E-08,1.77E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Irkut_lyssavirus,Rhabdoviridae,Lyssavirus,Irkut_lyssavirus,2.61E-08,2.76E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Khujand_lyssavirus,Rhabdoviridae,Lyssavirus,Khujand_lyssavirus,2.81E-08,2.96E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Lagos_bat_lyssavirus,Rhabdoviridae,Lyssavirus,Lagos_bat_lyssavirus,3.56E-08,3.75E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Mokola_lyssavirus,Rhabdoviridae,Lyssavirus,Mokola_lyssavirus,4.05E-08,4.27E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Rabies_lyssavirus,Rhabdoviridae,Lyssavirus,Rabies_lyssavirus,8.49E-07,8.96E-07,22.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548;33823;40139,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__Shimoni_bat_lyssavirus,Rhabdoviridae,Lyssavirus,Shimoni_bat_lyssavirus,8.98E-09,8.98E-09,21.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548;81453,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_negative_strand_viruses;o__Mononegavirales;f__Rhabdoviridae;g__Lyssavirus;s__West_Caucasian_bat_lyssavirus,Rhabdoviridae,Lyssavirus,West_Caucasian_bat_lyssavirus,1.77E-08,1.86E-08,20.001,18586;18585;18575;18576;70076;70075;70548;70547;85572;85571;78212;78211;59165;59166;33335;33336;76331;76332;32362;33548,336,313,
APP1500,Pa51,Pteropus alecto,M,Adult,6,835,175,,YES,d__Viruses;-__ssRNA_viruses;-__ssRNA_positive_strand_viruses__no_DNA_stage;f__Caliciviridae;g__Norovirus;s__Norwalk_virus,Caliciviridae,Norovirus,Norwalk_virus,9.40E-06,1.08E-05,19.002,140;6484;94016;84187;84231;64290;84234;47953;95623;84183;84213;28193;47403;47404;68559;76047;90919;94617;94618,336,313,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,YES,d__Viruses;-__Retro_transcribing_viruses;f__Hepadnaviridae;g__Orthohepadnavirus;s__Hepatitis_B_virus,Hepadnaviridae,Orthohepadnavirus,Hepatitis_B_virus,1.35E-13,1.35E-13,72,1012;11970;4845;9857;63885;80678;13034;12357;59508;53768;70162;94282;80790;66300;75904;16034;16033;80705;80767;71490;67641;50541;94288;70166;69997;80841;75279;60858;51115;12551;15342;16099;76970;80858;71168;16629;15329;67548;41911;16940;16114;50444;80690;80775;70086;53763;53796;80734;80868;53744;72438;60849;60805;41609;80758;20658;51421;56509;78816;78804;77216;66308;80745;94904;94905;67546;18556;26821;67828;78859;79675;94339,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_136,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_136,0.004714596,0.047495608,26.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_141,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_141,0.004304387,0.044298623,26.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;24292;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;68217,501,433,
APP1511,Pa52,Pteropus alecto,M,Adult,5,750,170,,NO,d__Viruses;-__dsDNA_viruses__no_RNA_stage;f__Papillomaviridae;-__unclassified_Papillomaviridae;-__Human_papillomavirus_types;s__Human_papillomavirus_type_143,Papillomaviridae,unclassified_Papillomaviridae,Human_papillomavirus_type_143,0.003749188,0.044541335,29.002,3268;6549;67416;15406;49751;43659;24366;39060;39061;15401;17995;24292;24834;24969;37638;37639;43428;43474;43569;44937;45182;45200;45253;45591;50738;67092;67294;67770;68217,501,433,
